item_nbr	dayOfWeek	unit_sales
838217	3	0.46921443736730367
838217	4	0.33121019108280253
838217	5	1.0
838217	6	0.4140127388535032
838400	0	0.41025641025641024
838400	1	0.27106227106227104
838400	2	0.3282051282051282
838400	3	0.3956043956043956
838400	4	1.0
838400	5	0.717948717948718
838400	6	0.26495726495726496
838406	0	0.5950413223140496
838406	1	0.6570247933884298
838406	2	0.1487603305785124
838406	3	0.8181818181818181
838406	4	1.0
838406	5	0.4834710743801653
838406	6	0.6446280991735537
838407	0	0.6295045045045045
838407	1	0.9527027027027027
838407	2	0.7832207207207207
838407	3	0.40405405405405403
838407	4	0.6081081081081081
838407	5	0.6539039039039038
838407	6	1.0
838408	0	0.8328877005347595
838408	1	0.35294117647058826
838408	2	1.0
838408	3	0.49754901960784315
838408	4	0.4513574660633485
838408	5	0.8983957219251337
838408	6	0.8750000000000001
838409	0	0.7
838409	1	0.47500000000000003
838409	2	0.9406249999999999
838409	3	0.4534090909090909
838409	4	0.9500000000000001
838409	5	1.0
838409	6	0.9430555555555556
838412	0	0.6481481481481481
838412	1	0.5476190476190476
838412	2	0.3125
838412	3	0.7083333333333334
838412	4	0.638888888888889
838412	5	1.0
838412	6	0.9791666666666666
838413	0	0.2728731942215088
838413	1	0.47752808988764045
838413	2	0.23493360572012256
838413	3	0.33707865168539325
838413	4	0.43695380774032455
838413	5	0.2247191011235955
838413	6	1.0
838415	0	0.75
838415	1	0.6666666666666666
838415	2	0.75
838415	3	0.8095238095238094
838415	4	0.9285714285714285
838415	5	0.5333333333333333
838415	6	1.0
838832	0	0.5142857142857143
838832	1	0.45714285714285713
838832	2	0.5785714285714286
838832	3	0.5785714285714286
838832	4	1.0
838832	5	0.4653061224489796
838832	6	0.9942857142857143
838842	0	0.6563706563706563
838842	1	0.7837837837837838
838842	2	0.6756756756756757
838842	3	0.36036036036036034
838842	4	0.8333333333333334
838842	5	1.0
838842	6	0.6563706563706563
838844	0	0.13157894736842105
838844	1	0.2631578947368421
838844	2	1.0
838844	3	0.3157894736842105
838844	4	0.2631578947368421
838844	5	0.5789473684210527
838844	6	0.18421052631578946
838875	0	0.2692307692307692
838875	1	1.0
838875	2	0.21153846153846154
838875	3	0.24475524475524474
838875	4	0.34615384615384615
838875	5	0.3333333333333333
838875	6	0.3076923076923077
839362	0	0.9154739400486092
839362	1	0.3601134215500945
839362	2	0.427761274642182
839362	3	0.5629833304691527
839362	4	0.5343415248897291
839362	5	0.6886308398595733
839362	6	1.0
839363	0	0.8142857142857143
839363	1	0.3169642857142857
839363	2	0.7310924369747899
839363	3	0.36607142857142855
839363	4	0.3979591836734694
839363	5	0.7397959183673469
839363	6	1.0
839364	0	0.8928571428571429
839364	1	0.5695266272189349
839364	2	0.35502958579881655
839364	3	0.5082417582417582
839364	4	0.4945054945054945
839364	5	0.467032967032967
839364	6	1.0
839367	0	0.48529411764705876
839367	1	0.4098039215686274
839367	2	0.32352941176470584
839367	3	0.525735294117647
839367	4	0.4159663865546218
839367	5	1.0
839367	6	0.8897058823529411
839544	0	0.6727272727272727
839544	1	1.0
839544	2	0.4090909090909091
839544	3	0.4
839544	4	0.6060606060606061
839544	5	0.6818181818181818
839544	6	0.22727272727272727
839545	0	0.3676767676767677
839545	1	0.39595959595959596
839545	2	0.1414141414141414
839545	3	0.32525252525252524
839545	4	1.0
839545	5	0.8249158249158249
839545	6	0.42424242424242425
841197	0	0.7581699346405228
841197	1	0.5098039215686274
841197	2	0.5
841197	3	0.38235294117647056
841197	4	0.3372549019607843
841197	5	0.5725490196078431
841197	6	1.0
841514	0	0.3467153284671533
841514	1	0.593065693430657
841514	2	0.46923879040667366
841514	3	0.6812652068126521
841514	4	0.5474452554744526
841514	5	1.0
841514	6	0.9489051094890512
841570	0	0.9259259259259259
841570	1	0.6509539842873177
841570	2	0.4012345679012346
841570	3	0.7407407407407408
841570	4	0.9259259259259259
841570	5	0.39506172839506176
841570	6	1.0
841583	0	1.0
841583	1	0.8896321070234113
841583	2	0.4565217391304348
841583	3	0.4311594202898551
841583	4	0.5256916996047432
841583	5	0.5652173913043479
841583	6	0.857707509881423
841607	0	0.47777777777777775
841607	1	0.55
841607	2	0.3
841607	3	0.3
841607	4	0.45999999999999996
841607	5	0.5428571428571429
841607	6	1.0
841612	0	0.4247438928289992
841612	1	0.2695035460992908
841612	2	1.0
841612	3	0.2437137330754352
841612	4	0.3475177304964539
841612	5	0.47783687943262415
841612	6	0.6602836879432624
841614	0	0.848936170212766
841614	1	0.718397997496871
841614	2	1.0
841614	3	0.5686653771760155
841614	4	0.6888297872340425
841614	5	0.6826241134751773
841614	6	0.5728314238952537
841667	0	0.4049586776859504
841667	1	0.6727272727272727
841667	2	0.20202020202020202
841667	3	0.75
841667	4	1.0
841667	5	0.9090909090909091
841667	6	0.45454545454545453
841841	0	0.45112781954887216
841841	1	0.8571428571428571
841841	2	1.0
841841	3	0.5480367585630743
841841	4	0.5112781954887218
841841	5	0.5346700083542189
841841	6	0.22055137844611528
841842	0	0.6292906178489702
841842	1	0.6594965675057208
841842	2	0.4672482837528604
841842	3	0.4516908212560386
841842	4	0.5059496567505721
841842	5	0.4832951945080091
841842	6	1.0
843411	0	0.8369565217391305
843411	1	0.5652173913043479
843411	2	1.0
843411	3	0.8559782608695653
843411	4	0.6086956521739131
843411	5	0.6086956521739131
843411	6	0.791304347826087
843459	0	0.7916666666666666
843459	1	0.3333333333333333
843459	2	0.5
843459	3	1.0
843459	4	0.375
843459	5	0.9666666666666667
843459	6	0.7777777777777778
843462	0	0.35
843462	1	0.3875
843462	2	0.2875
843462	3	0.27125
843462	4	0.2625
843462	5	0.6124999999999999
843462	6	1.0
843585	0	0.2418010005558644
843585	1	0.5199858507251504
843585	2	0.3412152050284346
843585	3	0.36687048360200114
843585	4	0.321011673151751
843585	5	0.9688715953307394
843585	6	1.0
843589	0	0.2
843589	1	0.175
843589	2	0.26666666666666666
843589	3	0.15
843589	4	0.17142857142857143
843589	5	1.0
843589	6	0.33999999999999997
843607	0	0.7428571428571429
843607	1	0.9047619047619048
843607	2	0.31428571428571433
843607	3	0.14285714285714285
843607	4	0.2653061224489796
843607	5	0.4571428571428572
843607	6	1.0
843608	0	0.29411764705882354
843608	1	0.29411764705882354
843608	2	0.34313725490196084
843608	3	0.23109243697478993
843608	4	0.7352941176470589
843608	5	1.0
843608	6	0.5147058823529412
843609	0	0.3666666666666667
843609	1	0.375
843609	2	0.8888888888888888
843609	3	0.5
843609	4	0.625
843609	5	0.8888888888888888
843609	6	1.0
843610	0	0.1623931623931624
843610	1	0.32051282051282054
843610	2	0.29743589743589743
843610	3	0.38461538461538464
843610	4	0.20512820512820512
843610	5	1.0
843610	6	0.17663817663817666
844017	0	0.6466666666666667
844017	1	1.0
844017	2	0.4953846153846154
844017	3	0.5677777777777778
844017	4	0.5880000000000001
844017	5	0.6066666666666667
844017	6	0.5081481481481482
844019	0	0.614178045318847
844019	1	0.781154668102253
844019	2	0.9423691367605626
844019	3	0.44340038173542795
844019	4	0.8375806643315084
844019	5	0.24652930716651167
844019	6	1.0
844793	0	0.3365384615384615
844793	1	0.5
844793	2	0.43269230769230765
844793	3	0.9615384615384615
844793	4	0.7692307692307692
844793	5	0.5769230769230769
844793	6	1.0
844795	0	0.2857142857142857
844795	1	0.25
844795	2	0.5
844795	3	0.5416666666666666
844795	4	0.25
844795	5	0.525
844795	6	1.0
846163	0	0.2777777777777778
846163	1	1.0
846163	2	1.0
846163	3	0.7222222222222222
846163	4	0.3888888888888889
846163	5	0.7777777777777778
846163	6	0.6111111111111112
846565	0	0.7878787878787878
846565	1	0.8484848484848485
846565	2	1.0
846565	3	0.8181818181818182
846565	4	0.9696969696969696
846565	5	0.6666666666666666
846565	6	0.6060606060606061
847569	0	0.9142857142857144
847569	1	0.5714285714285714
847569	2	0.7142857142857143
847569	3	1.0
847569	4	0.8571428571428571
847569	5	0.7619047619047619
847569	6	1.0
847575	0	0.6666666666666666
847575	1	0.6666666666666666
847575	2	0.5
847575	3	0.0
847575	4	0.5
847575	5	1.0
847575	6	0.0
847859	0	1.0
847859	1	0.2360248447204969
847859	2	0.2608695652173913
847859	3	0.358695652173913
847859	4	0.7521739130434782
847859	5	0.8152173913043478
847859	6	0.4869565217391304
847863	0	1.0
847863	1	0.599125364431487
847863	2	0.9642857142857143
847863	3	0.5395408163265306
847863	4	0.5816326530612246
847863	5	0.6505102040816327
847863	6	0.8755102040816327
847894	0	0.6480836236933799
847894	1	0.41463414634146345
847894	2	0.8963414634146342
847894	3	0.554006968641115
847894	4	0.35121951219512193
847894	5	0.5853658536585367
847894	6	1.0
848765	0	0.5989010989010989
848765	1	0.29017857142857145
848765	2	0.4761904761904762
848765	3	0.32142857142857145
848765	4	0.40714285714285714
848765	5	0.7417582417582418
848765	6	1.0
848953	0	0.28800000000000003
848953	1	0.10666666666666667
848953	2	0.10666666666666667
848953	3	1.0
848953	4	0.10666666666666667
848953	5	0.14222222222222222
848953	6	0.21333333333333335
849080	0	0.3684210526315789
849080	1	0.15789473684210525
849080	2	0.1754385964912281
849080	3	0.42857142857142855
849080	4	0.2631578947368421
849080	5	1.0
849080	6	0.28421052631578947
849095	0	0.6286764705882353
849095	1	0.8663101604278075
849095	2	1.0
849095	3	0.5294117647058824
849095	4	0.6352941176470588
849095	5	0.7941176470588236
849095	6	0.9264705882352942
849098	0	0.7487135506003431
849098	1	0.5094339622641509
849098	2	0.6261792452830188
849098	3	0.8490566037735848
849098	4	0.46698113207547165
849098	5	0.5094339622641509
849098	6	1.0
849135	0	0.7741935483870966
849135	1	0.36290322580645157
849135	2	0.5443548387096774
849135	3	0.3387096774193548
849135	4	0.7050691244239631
849135	5	0.629032258064516
849135	6	1.0
849136	0	0.3214285714285714
849136	1	0.5142857142857142
849136	2	0.2571428571428571
849136	3	0.9642857142857142
849136	4	0.5892857142857143
849136	5	1.0
849136	6	0.6964285714285714
849139	0	0.4552845528455285
849139	1	0.4024390243902439
849139	2	0.5365853658536586
849139	3	0.5853658536585367
849139	4	0.7108013937282229
849139	5	1.0
849139	6	0.34146341463414637
849142	0	0.5764044943820225
849142	1	0.5224719101123596
849142	2	0.6645264847512038
849142	3	0.7415730337078651
849142	4	1.0
849142	5	0.6251276813074566
849142	6	0.6861958266452648
849312	0	0.3888888888888889
849312	1	0.08333333333333333
849312	2	0.7166666666666667
849312	3	0.90625
849312	4	0.611111111111111
849312	5	1.0
849312	6	0.7023809523809524
849941	0	0.38181902730756634
849941	1	0.5895640582131045
849941	2	0.30253599567441
849941	3	0.39285912928353306
849941	4	1.0
849941	5	0.9528455373509165
849941	6	0.298925258655511
850333	0	0.8791469194312796
850333	1	0.4765187419215855
850333	2	0.6208530805687205
850333	3	0.6066350710900473
850333	4	0.5112907722330639
850333	5	1.0
850333	6	0.4549763033175355
850334	0	0.7912087912087912
850334	1	0.8076923076923077
850334	2	0.46153846153846156
850334	3	0.7342657342657343
850334	4	0.6346153846153847
850334	5	0.9615384615384617
850334	6	1.0
850388	0	0.2626097696276991
850388	1	0.17539415887768953
850388	2	0.0808134727499189
850388	3	1.0
850388	4	0.3849725946626754
850388	5	0.0
850388	6	0.0
850389	0	0.0
850389	1	0.0
850389	2	0.23086374655464417
850389	3	0.4372696177730548
850389	4	1.0
850389	5	0.7164015541460498
850389	6	0.0
850460	0	0.6924731182795698
850460	1	0.40456989247311825
850460	2	0.6096774193548387
850460	3	0.46236559139784944
850460	4	0.17562724014336917
850460	5	1.0
850460	6	0.9408602150537634
850542	0	0.5
850542	1	0.5
850542	2	0.75
850542	3	1.0
850542	4	0.7
850542	5	0.5
850542	6	0.5
850545	0	0.8999999999999999
850545	1	0.0
850545	2	1.0
850545	3	0.0
850545	4	0.6
850545	5	0.6
850545	6	0.0
851982	0	1.0
851982	1	0.7407407407407407
851982	2	0.584045584045584
851982	3	0.4208754208754209
851982	4	0.48148148148148145
851982	5	0.9953703703703703
851982	6	0.9829059829059829
852110	0	0.9236363636363636
852110	1	0.4636363636363636
852110	2	1.0
852110	3	0.5
852110	4	0.7954545454545454
852110	5	0.9563636363636364
852110	6	0.42644628099173554
852620	0	0.6447761194029851
852620	1	0.8656716417910447
852620	2	0.26865671641791045
852620	3	0.9179104477611941
852620	4	0.6716417910447762
852620	5	1.0
852620	6	0.746268656716418
852934	0	0.3
852934	1	0.4
852934	2	0.14285714285714285
852934	3	0.45999999999999996
852934	4	0.52
852934	5	0.9
852934	6	1.0
852937	0	0.33999999999999997
852937	1	1.0
852937	2	0.5833333333333333
852937	3	0.25
852937	4	0.65
852937	5	0.32999999999999996
852937	6	0.4
852938	0	0.7042253521126761
852938	1	0.28169014084507044
852938	2	0.6402048655569783
852938	3	0.6103286384976526
852938	4	0.5281690140845071
852938	5	0.5352112676056338
852938	6	1.0
853195	0	0.3763440860215054
853195	1	0.4545454545454546
853195	2	0.43548387096774194
853195	3	0.5875576036866359
853195	4	0.41935483870967744
853195	5	1.0
853195	6	0.6989247311827956
853196	0	0.5909090909090909
853196	1	0.5454545454545455
853196	2	0.0
853196	3	1.0
853196	4	0.8181818181818182
853196	5	0.5
853196	6	0.7636363636363637
856687	0	0.0
856687	1	0.245
856687	2	0.005
856687	3	0.13333333333333333
856687	4	1.0
856687	5	0.0
856687	6	0.01
856688	0	0.0
856688	1	0.6666666666666666
856688	2	0.0
856688	3	0.0
856688	4	1.0
856688	5	0.0
856688	6	0.0
857324	0	0.8888888888888888
857324	1	0.8611111111111112
857324	2	0.7777777777777778
857324	3	1.0
857324	4	0.25
857324	5	0.0
857324	6	0.6944444444444444
857327	0	0.0
857327	1	1.0
857327	2	0.7441860465116279
857327	3	0.5116279069767442
857327	4	0.5891472868217054
857327	5	0.4186046511627907
857327	6	0.6356589147286822
857331	0	0.09859154929577464
857331	1	0.0
857331	2	0.07042253521126761
857331	3	0.028169014084507043
857331	4	0.0
857331	5	0.09014084507042254
857331	6	1.0
857332	0	0.0
857332	1	0.12727272727272726
857332	2	1.0
857332	3	0.0
857332	4	0.14545454545454545
857332	5	0.2303030303030303
857332	6	0.07272727272727272
858872	0	0.6944444444444445
858872	1	0.5238095238095238
858872	2	0.6666666666666666
858872	3	0.5151515151515151
858872	4	0.638888888888889
858872	5	1.0
858872	6	0.4583333333333333
859529	0	1.0
859529	1	0.5833333333333334
859529	2	0.125
859529	3	0.125
859529	4	0.25
859529	5	0.125
859529	6	0.25
859932	0	0.32069970845481044
859932	1	1.0
859932	2	0.2040816326530612
859932	3	0.3139717425431711
859932	4	0.3401360544217687
859932	5	0.37414965986394555
859932	6	0.48979591836734687
859966	0	0.1859504132231405
859966	1	0.40495867768595034
859966	2	0.4066115702479338
859966	3	0.5206611570247933
859966	4	0.371900826446281
859966	5	0.5229151014274981
859966	6	1.0
860548	0	0.46783625730994155
860548	1	0.3368421052631579
860548	2	1.0
860548	3	0.5996810207336523
860548	4	0.6215538847117795
860548	5	0.7017543859649122
860548	6	0.7298245614035088
860549	0	0.2647058823529412
860549	1	0.4663865546218487
860549	2	0.20588235294117646
860549	3	0.4301470588235294
860549	4	0.5882352941176471
860549	5	1.0
860549	6	0.4852941176470588
862213	0	1.0
862213	1	0.851063829787234
862213	2	0.3404255319148936
862213	3	0.5295508274231678
862213	4	0.8170212765957446
862213	5	0.888888888888889
862213	6	0.7781155015197568
862454	0	0.6113801452784503
862454	1	0.5120056497175142
862454	2	0.6384180790960452
862454	3	0.568502824858757
862454	4	0.4696327683615819
862454	5	1.0
862454	6	0.9039548022598869
864288	0	0.5
864288	1	0.5
864288	2	0.0
864288	3	1.0
864288	4	0.5
864288	5	0.875
864288	6	0.5
864290	0	0.17045454545454544
864290	1	0.4090909090909091
864290	2	0.33636363636363636
864290	3	0.5151515151515151
864290	4	1.0
864290	5	0.30303030303030304
864290	6	0.36363636363636365
864508	0	0.7119617224880384
864508	1	0.6362573099415204
864508	2	0.6583732057416268
864508	3	0.6231578947368421
864508	4	1.0
864508	5	0.7255060728744939
864508	6	0.8902255639097744
864510	0	0.612565445026178
864510	1	0.33915066899360097
864510	2	0.5528795811518324
864510	3	0.44153577661431065
864510	4	0.4293193717277487
864510	5	0.8510762070971496
864510	6	1.0
864511	0	0.7285714285714285
864511	1	0.8142857142857142
864511	2	0.520408163265306
864511	3	0.9
864511	4	0.6
864511	5	1.0
864511	6	0.7207792207792207
865147	0	0.38095238095238093
865147	1	0.8008658008658008
865147	2	0.5128205128205128
865147	3	0.47619047619047616
865147	4	0.47619047619047616
865147	5	1.0
865147	6	0.4081632653061224
865155	0	0.8385416666666667
865155	1	0.7908653846153847
865155	2	0.46484375
865155	3	0.3888888888888889
865155	4	0.7000000000000001
865155	5	0.65625
865155	6	1.0
866927	0	0.7050359712230216
866927	1	0.4748201438848921
866927	2	0.4041472704189589
866927	3	0.40692446043165464
866927	4	0.38219424460431656
866927	5	0.6564748201438849
866927	6	1.0
867850	0	0.8695652173913044
867850	1	0.6521739130434783
867850	2	0.5279503105590062
867850	3	0.9420289855072463
867850	4	0.5706521739130436
867850	5	1.0
867850	6	0.9937888198757764
868529	0	1.0
868529	1	0.40856031128404663
868529	2	0.4966395472232048
868529	3	0.8988326848249028
868529	4	0.735408560311284
868529	5	0.5690661478599222
868529	6	0.5953307392996109
869837	0	0.5
869837	1	0.375
869837	2	1.0
869837	3	0.0
869837	4	0.0
869837	5	0.25
869837	6	0.75
870544	0	0.3523489932885906
870544	1	0.37583892617449666
870544	2	0.511558538404176
870544	3	0.24664429530201343
870544	4	0.25838926174496646
870544	5	1.0
870544	6	0.5715883668903803
870545	0	0.4179566563467492
870545	1	0.3157894736842105
870545	2	1.0
870545	3	0.21052631578947367
870545	4	0.1722488038277512
870545	5	0.375
870545	6	0.3522267206477733
870546	0	1.0
870546	1	0.018371757925072046
870546	2	0.04086979303117632
870546	3	0.02542803865061875
870546	4	0.022478386167146973
870546	5	0.05344511396384595
870546	6	0.07684918347742556
870938	0	0.7000000000000001
870938	1	0.8999999999999999
870938	2	0.39
870938	3	0.54375
870938	4	0.6499999999999999
870938	5	0.7125
870938	6	1.0
871118	0	0.4045182668861888
871118	1	0.9039659879540671
871118	2	0.7187545589062793
871118	3	0.5017193589396244
871118	4	0.642608542906565
871118	5	1.0
871118	6	0.6791155200800284
871421	0	0.4383116883116884
871421	1	0.27272727272727276
871421	2	0.38961038961038963
871421	3	0.5064935064935066
871421	4	0.5113636363636364
871421	5	0.4772727272727273
871421	6	1.0
871511	0	0.47619047619047616
871511	1	0.9365079365079365
871511	2	0.9523809523809523
871511	3	1.0
871511	4	0.8095238095238095
871511	5	0.9841269841269842
871511	6	0.40476190476190477
871512	0	0.36585365853658536
871512	1	0.14634146341463414
871512	2	0.24390243902439024
871512	3	0.1951219512195122
871512	4	0.0
871512	5	1.0
871512	6	0.6951219512195121
871513	0	0.13
871513	1	0.07333333333333333
871513	2	0.185
871513	3	0.35600000000000004
871513	4	1.0
871513	5	0.12571428571428572
871513	6	0.3433333333333334
871514	0	0.0
871514	1	0.5428571428571428
871514	2	1.0
871514	3	0.7
871514	4	0.2571428571428571
871514	5	0.2571428571428571
871514	6	0.0
871600	0	0.4428904428904429
871600	1	0.46153846153846156
871600	2	0.5874125874125874
871600	3	0.4405594405594406
871600	4	0.6923076923076923
871600	5	0.5944055944055945
871600	6	1.0
872306	0	0.7570422535211268
872306	1	0.3755868544600939
872306	2	0.34205231388329976
872306	3	0.5633802816901409
872306	4	0.8322663252240717
872306	5	0.6338028169014085
872306	6	1.0
872307	0	0.39285714285714285
872307	1	0.2857142857142857
872307	2	0.42857142857142855
872307	3	0.21428571428571427
872307	4	0.7142857142857143
872307	5	1.0
872307	6	0.6607142857142857
872308	0	0.8275862068965518
872308	1	0.35467980295566504
872308	2	0.6620689655172415
872308	3	0.33103448275862074
872308	4	0.4433497536945813
872308	5	0.5689655172413793
872308	6	1.0
872309	0	0.5706521739130435
872309	1	0.3391304347826087
872309	2	0.36521739130434777
872309	3	0.2217391304347826
872309	4	1.0
872309	5	0.19565217391304346
872309	6	0.42028985507246375
872310	0	0.6
872310	1	0.8
872310	2	0.6363636363636364
872310	3	0.5555555555555556
872310	4	0.4
872310	5	0.42857142857142855
872310	6	1.0
872317	0	0.5698778833107191
872317	1	0.1990049751243781
872317	2	0.4975124378109453
872317	3	0.9701492537313433
872317	4	0.5223880597014925
872317	5	1.0
872317	6	0.6343283582089552
873687	0	0.6060606060606061
873687	1	0.48484848484848486
873687	2	1.0
873687	3	0.5194805194805194
873687	4	0.8181818181818182
873687	5	0.7878787878787878
873687	6	0.6060606060606061
874593	0	0.820754716981132
874593	1	0.22641509433962262
874593	2	0.7358490566037735
874593	3	0.16981132075471697
874593	4	1.0
874593	5	0.2830188679245283
874593	6	0.8396226415094339
874598	0	0.6274509803921569
874598	1	0.23529411764705882
874598	2	0.3137254901960784
874598	3	0.6797385620915032
874598	4	1.0
874598	5	0.906318082788671
874598	6	0.7529411764705882
874990	0	0.27692307692307694
874990	1	0.15384615384615385
874990	2	0.23076923076923078
874990	3	0.27472527472527475
874990	4	0.37179487179487175
874990	5	0.0
874990	6	1.0
875604	0	0.6169354838709677
875604	1	0.5391705069124424
875604	2	0.4578163771712158
875604	3	0.43548387096774194
875604	4	0.3317972350230414
875604	5	0.7258064516129031
875604	6	1.0
876223	0	0.5806451612903226
876223	1	0.7741935483870968
876223	2	0.6881720430107526
876223	3	0.6267281105990783
876223	4	0.3440860215053763
876223	5	1.0
876223	6	0.6451612903225806
876224	0	0.48
876224	1	0.27599999999999997
876224	2	0.3
876224	3	0.32999999999999996
876224	4	0.384
876224	5	0.3
876224	6	1.0
876225	0	0.9333333333333332
876225	1	0.75
876225	2	1.0
876225	3	0.5416666666666666
876225	4	0.0
876225	5	0.3333333333333333
876225	6	0.4166666666666667
876226	0	0.0
876226	1	0.7142857142857143
876226	2	1.0
876226	3	0.0
876226	4	0.0
876226	5	0.42857142857142855
876226	6	0.7857142857142857
876663	0	0.9735318444995863
876663	1	0.7589605734767025
876663	2	0.532258064516129
876663	3	1.0
876663	4	0.5483870967741935
876663	5	0.6653225806451613
876663	6	0.967357910906298
877513	0	0.2661290322580645
877513	1	1.0
877513	2	0.22670250896057348
877513	3	0.3030913978494624
877513	4	0.3337173579109063
877513	5	0.39623655913978495
877513	6	0.8649193548387096
877514	0	1.0
877514	1	0.5800214822771214
877514	2	0.39907460960092533
877514	3	0.41353383458646614
877514	4	0.44172932330827064
877514	5	0.8270676691729323
877514	6	0.9022556390977443
878715	0	0.375
878715	1	0.375
878715	2	0.1875
878715	3	0.46875
878715	4	0.5625
878715	5	0.46875
878715	6	1.0
881701	0	0.5969387755102041
881701	1	0.9948979591836735
881701	2	0.22959183673469388
881701	3	0.391156462585034
881701	4	0.6377551020408164
881701	5	0.782312925170068
881701	6	1.0
881910	0	0.34375
881910	1	0.5555555555555556
881910	2	0.75
881910	3	0.4375
881910	4	0.3977272727272727
881910	5	1.0
881910	6	0.4125
881911	0	0.47739602169981915
881911	1	0.4316455696202532
881911	2	1.0
881911	3	0.4683544303797469
881911	4	0.504746835443038
881911	5	0.5291139240506328
881911	6	0.7240506329113925
881912	0	0.3942622950819672
881912	1	0.49016393442622946
881912	2	0.5801457194899817
881912	3	0.4617486338797814
881912	4	0.4262295081967213
881912	5	0.6850117096018735
881912	6	1.0
882624	0	0.576923076923077
882624	1	0.2776171197223829
882624	2	0.5465587044534413
882624	3	0.25159051474840954
882624	4	0.541497975708502
882624	5	1.0
882624	6	0.5040485829959516
883336	0	0.8611111111111112
883336	1	0.3492063492063492
883336	2	0.6527777777777778
883336	3	0.3333333333333333
883336	4	0.25396825396825395
883336	5	0.5333333333333333
883336	6	1.0
884878	0	0.33673469387755106
884878	1	0.6209912536443148
884878	2	0.20408163265306126
884878	3	0.6209912536443148
884878	4	1.0
884878	5	0.7959183673469389
884878	6	0.8469387755102041
885543	0	1.0
885543	1	0.6369327073552427
885543	2	0.5551643192488264
885543	3	0.3284507042253521
885543	4	0.39937402190923316
885543	5	0.3187122736418511
885543	6	0.5732394366197183
885553	0	0.42857142857142855
885553	1	0.7857142857142857
885553	2	0.4523809523809524
885553	3	0.2857142857142857
885553	4	0.8163265306122449
885553	5	0.5714285714285714
885553	6	1.0
886067	0	0.9230769230769231
886067	1	0.7307692307692307
886067	2	1.0
886067	3	0.5769230769230769
886067	4	0.9743589743589743
886067	5	0.358974358974359
886067	6	0.3076923076923077
886396	0	1.0
886396	1	0.6105263157894737
886396	2	0.4511278195488722
886396	3	0.3014354066985646
886396	4	0.7631578947368421
886396	5	0.8486842105263158
886396	6	0.645933014354067
886398	0	0.9777777777777777
886398	1	0.6948148148148148
886398	2	1.0
886398	3	0.5133333333333333
886398	4	0.8343434343434343
886398	5	0.7777777777777778
886398	6	0.7
888063	0	0.6666666666666666
888063	1	1.0
888063	2	0.3333333333333333
888063	3	0.4444444444444444
888063	4	0.3333333333333333
888063	5	0.39999999999999997
888063	6	0.0
888630	0	0.5833333333333334
888630	1	0.3888888888888889
888630	2	0.22916666666666666
888630	3	0.31666666666666665
888630	4	0.3333333333333333
888630	5	1.0
888630	6	0.7976190476190476
888682	0	0.7096774193548387
888682	1	0.6881720430107526
888682	2	0.7096774193548387
888682	3	0.9032258064516129
888682	4	1.0
888682	5	0.25806451612903225
888682	6	0.7311827956989247
888689	0	0.8831168831168831
888689	1	0.6545454545454545
888689	2	0.2181818181818182
888689	3	0.7878787878787878
888689	4	1.0
888689	5	0.6363636363636364
888689	6	0.8080808080808081
888761	0	0.3
888761	1	0.26785714285714285
888761	2	0.6160714285714285
888761	3	0.1607142857142857
888761	4	0.6428571428571428
888761	5	0.3964285714285714
888761	6	1.0
888763	0	0.6746031746031746
888763	1	0.6448412698412699
888763	2	0.5714285714285715
888763	3	0.4920634920634921
888763	4	0.8201058201058202
888763	5	0.8333333333333334
888763	6	1.0
890213	0	0.6233766233766234
890213	1	0.6779220779220778
890213	2	0.7207792207792207
890213	3	0.2727272727272727
890213	4	0.5064935064935064
890213	5	0.7012987012987013
890213	6	1.0
890214	0	0.34426229508196726
890214	1	0.5594262295081968
890214	2	0.11475409836065575
890214	3	0.5737704918032788
890214	4	0.395264116575592
890214	5	0.34426229508196726
890214	6	1.0
890215	0	0.6739027843322322
890215	1	0.5554935861684328
890215	2	0.36809815950920244
890215	3	0.23137598597721296
890215	4	0.8413672217353199
890215	5	0.6157278304517568
890215	6	1.0
890371	0	0.7142857142857143
890371	1	0.42857142857142855
890371	2	0.5142857142857143
890371	3	1.0
890371	4	0.888888888888889
890371	5	0.9047619047619048
890371	6	0.6666666666666667
890372	0	0.7621951219512195
890372	1	0.5962059620596207
890372	2	0.48780487804878053
890372	3	0.4471544715447155
890372	4	0.4471544715447155
890372	5	0.8841463414634148
890372	6	1.0
890374	0	0.5263157894736842
890374	1	0.7894736842105263
890374	2	0.4824561403508772
890374	3	0.5789473684210527
890374	4	0.6140350877192983
890374	5	0.6140350877192983
890374	6	1.0
890375	0	0.4054054054054055
890375	1	0.7783783783783785
890375	2	1.0
890375	3	0.6254826254826256
890375	4	0.6254826254826256
890375	5	0.4594594594594595
890375	6	0.5027027027027028
890825	0	0.3591836734693878
890825	1	1.0
890825	2	0.8163265306122449
890825	3	0.7346938775510204
890825	4	0.5224489795918368
890825	5	0.7551020408163265
890825	6	0.5986394557823129
892076	0	0.5904761904761905
892076	1	0.6857142857142857
892076	2	0.9142857142857143
892076	3	0.64
892076	4	0.48000000000000004
892076	5	0.39183673469387753
892076	6	1.0
895291	0	0.28160010891197235
895291	1	0.40804573671725297
895291	2	0.48346840453990714
895291	3	0.4095738176700434
895291	4	1.0
895291	5	0.42812497288188817
895291	6	0.9767076127147064
897348	0	0.33246753246753247
897348	1	0.5575757575757576
